WC_Location,WorkCenter,Date_Wrk,Shift_Wrk,Part_Num,unitperHr,cycle_time(mins),UpQty,scrap,schMins,PlannedDownMins,stopTime,ExpectedRun,ActualRunTime,OEEAvailability,ActualPerformance,ExpectedPerformance,OEEPerformance,OEEQuality
Mytox 1,220-C1UX WELDING,2023-03-06 00:00:00,1,G13LR106,66.00,0.91,100,0,480,0,0,430,430,1,100,472.5274725274725,0.2116279069767442,1
Mytox 1,220-C1UX WELDING,2023-03-06 00:00:00,1,G46GL106,91.00,0.66,254,4,120,0,0,120,120,1,254,181.8181818181818,1.397,0.984251968503937
Mytox 1,220-C1UX WELDING,2023-03-06 00:00:00,1,G47GR106,91.00,0.66,254,4,120,0,0,120,120,1,254,181.8181818181818,1.397,0.984251968503937
Mytox 1,220-C1UX WELDING,2023-03-06 00:00:00,1,G64GL006,125.00,0.48,304,4,120,0,0,120,120,1,304,250,1.216,0.9868421052631579
Mytox 1,220-C1UX WELDING,2023-03-06 00:00:00,1,G65GR006,125.00,0.48,304,4,120,0,0,120,120,1,304,250,1.216,0.9868421052631579
Mytox 1,220-C1UX WELDING,2023-03-06 00:00:00,2,G46GL106,91.00,0.66,304,4,120,0,0,120,120,1,304,181.8181818181818,1.6720000000000002,0.9868421052631579
Mytox 1,220-C1UX WELDING,2023-03-06 00:00:00,2,G47GR106,91.00,0.66,304,4,120,0,0,120,120,1,304,181.8181818181818,1.6720000000000002,0.9868421052631579
Mytox 1,220-C1UX WELDING,2023-03-06 00:00:00,2,G64GL006,125.00,0.48,304,4,120,0,0,120,120,1,304,250,1.216,0.9868421052631579
Mytox 1,220-C1UX WELDING,2023-03-06 00:00:00,2,G65GR006,125.00,0.48,304,4,120,0,0,120,120,1,304,250,1.216,0.9868421052631579
Mytox 1,220-C1UX WELDING,2023-03-06 00:00:00,3,G42GL106,57.00,1.05,320,0,480,0,0,430,430,1,320,409.5238095238095,0.7813953488372093,1
Mytox 1,220-C1UX WELDING,2023-03-06 00:00:00,3,G43GR106,57.00,1.05,620,0,480,0,0,430,430,1,620,409.5238095238095,1.513953488372093,1
Mytox 1,224-BD009 & P053,2023-03-06 00:00:00,1,N28GC140,100.00,0.6,756,0,480,15,0,415,415,1,756,691.6666666666667,1.093012048192771,1
Mytox 1,240-0200P024,2023-03-06 00:00:00,1,T78GL036,184.00,0.33,336,0,240,15,0,225,225,1,336,681.8181818181818,0.49280000000000007,1
Mytox 1,240-0200P024,2023-03-06 00:00:00,1,T78GL056,184.00,0.33,1000,0,480,15,0,415,415,1,1000,1257.5757575757575,0.7951807228915663,1
Mytox 1,240-0200P024,2023-03-06 00:00:00,1,T78GR036,184.00,0.33,336,0,240,15,0,225,225,1,336,681.8181818181818,0.49280000000000007,1
Mytox 1,240-0200P024,2023-03-06 00:00:00,1,T78GR056,184.00,0.33,1000,0,480,15,0,415,415,1,1000,1257.5757575757575,0.7951807228915663,1
Mytox 1,241-0200P011,2023-03-06 00:00:00,1,N68GR136,200.00,0.3,720,0,480,15,0,415,415,1,720,1383.3333333333335,0.5204819277108433,1
Mytox 1,241-0200P011,2023-03-06 00:00:00,1,N69GL136,200.00,0.3,720,0,240,15,0,225,225,1,720,750,0.96,1
Mytox 1,241-0200P011,2023-03-06 00:00:00,2,N68GR136,200.00,0.3,720,0,480,120,0,310,310,1,720,1033.3333333333335,0.696774193548387,1
Mytox 1,241-0200P011,2023-03-06 00:00:00,2,N69GL136,200.00,0.3,720,0,480,120,0,310,310,1,720,1033.3333333333335,0.696774193548387,1
Mytox 1,241-0200P011,2023-03-06 00:00:00,3,N68GR136,200.00,0.3,480,0,165,0,0,165,165,1,480,550,0.8727272727272727,1
Mytox 1,241-0200P011,2023-03-06 00:00:00,3,N69GL136,200.00,0.3,480,0,165,0,0,165,165,1,480,550,0.8727272727272727,1
Mytox 1,242-0200P023,2023-03-06 00:00:00,3,T78GL036,184.00,0.33,676,4,480,0,0,430,430,1,676,1303.030303030303,0.5187906976744187,0.9940828402366864
Mytox 1,242-0200P023,2023-03-06 00:00:00,3,T78GR036,184.00,0.33,673,1,480,0,0,430,430,1,673,1303.030303030303,0.5164883720930232,0.9985141158989599
Mytox 1,272-ANOTECH ROLLING MILL #15,2023-03-06 00:00:00,1,N28GU150,900.00,0.07,3720,10,480,120,30,310,280,0.9032258064516129,3720,3999.9999999999995,0.9300000000000002,0.9973118279569892
Mytox 1,272-ANOTECH ROLLING MILL #15,2023-03-06 00:00:00,2,N28GU150,900.00,0.07,3005,5,480,15,30,415,385,0.927710843373494,3005,5499.999999999999,0.5463636363636365,0.9983361064891847
Mytox 1,275-DS WELDER,2023-03-06 00:00:00,2,DDSMU702,41.00,1.46,328,0,465,150,0,265,265,1,328,181.5068493150685,1.8070943396226413,1
Mytox 1,294-SW027,2023-03-06 00:00:00,1,N14GR022,200.00,0.3,605,5,240,15,30,225,195,0.8666666666666667,605,650,0.9307692307692308,0.9917355371900827
Mytox 1,294-SW027,2023-03-06 00:00:00,1,N15GL022,200.00,0.3,605,5,240,15,30,225,195,0.8666666666666667,605,650,0.9307692307692308,0.9917355371900827
Mytox 1,334-MACH L405 L EXTRUSION ALUM,2023-03-06 00:00:00,1,C94ER101,13.00,4.62,36,0,240,15,0,225,225,1,36,48.7012987012987,0.7392000000000001,1
Mytox 1,334-MACH L405 L EXTRUSION ALUM,2023-03-06 00:00:00,1,C95EL101,13.00,4.62,36,0,240,15,0,225,225,1,36,48.7012987012987,0.7392000000000001,1
Mytox 1,334-MACH L405 L EXTRUSION ALUM,2023-03-06 00:00:00,2,C94ER101,13.00,4.62,36,0,240,0,0,240,240,1,36,51.94805194805195,0.6930000000000001,1
Mytox 1,334-MACH L405 L EXTRUSION ALUM,2023-03-06 00:00:00,2,C95EL101,13.00,4.62,34,0,225,0,0,225,225,1,34,48.7012987012987,0.6981333333333334,1
Mytox 1,334-MACH L405 L EXTRUSION ALUM,2023-03-06 00:00:00,3,C94ER101,13.00,4.62,48,0,480,0,0,430,430,1,48,93.07359307359307,0.5157209302325582,1
Mytox 1,334-MACH L405 L EXTRUSION ALUM,2023-03-06 00:00:00,3,C95EL101,13.00,4.62,36,0,240,0,0,240,240,1,36,51.94805194805195,0.6930000000000001,1
Mytox 1,334-MACH L405 L EXTRUSION ALUM,2023-03-06 00:00:00,3,TCEAR0B1,0.00,,16,0,240,0,0,240,240,1,16,Infinity,0,1
Mytox 1,335-DT ARB,2023-03-06 00:00:00,1,CDTAL306,33.00,1,135,0,308,0,0,258,258,1,135,258,0.5232558139534884,1
Mytox 1,335-DT ARB,2023-03-06 00:00:00,1,CDTAR306,33.00,1,57,0,137,0,0,137,137,1,57,137,0.41605839416058393,1
Mytox 1,335-DT ARB,2023-03-06 00:00:00,2,CDTAR306,33.00,1,208,0,445,0,0,395,395,1,208,395,0.5265822784810127,1
Mytox 1,335-DT ARB,2023-03-06 00:00:00,3,CDTAL306,33.00,1,126,0,245,0,0,245,245,1,126,245,0.5142857142857142,1
Mytox 1,335-DT ARB,2023-03-06 00:00:00,3,CDTAR306,33.00,1,95,0,192,0,0,192,192,1,95,192,0.4947916666666667,1
Mytox 1,338-X167 MERCEDES,2023-03-06 00:00:00,1,D24AL306,12.00,1,36,0,229,0,0,229,229,1,36,229,0.1572052401746725,1
Mytox 1,338-X167 MERCEDES,2023-03-06 00:00:00,1,D25AR306,12.00,1,18,0,110,0,0,110,110,1,18,110,0.16363636363636364,1
Mytox 1,"412-X61F SASH ASY B103, B104, B105",2023-03-06 00:00:00,1,T78GC000,100.00,0.6,700,0,480,15,0,415,415,1,700,691.6666666666667,1.0120481927710843,1
Mytox 1,433-K2CX GEN V ASSEMBLY,2023-03-06 00:00:00,2,LL6KL106,18.00,1,20,0,129,0,0,129,129,1,20,129,0.15503875968992248,1
Mytox 1,433-K2CX GEN V ASSEMBLY,2023-03-06 00:00:00,2,LL6KR106,18.00,1,40,0,252,0,0,252,252,1,40,252,0.15873015873015872,1
Mytox 1,442-GMX350 - SPOTWELD & TAPE ASSY,2023-03-06 00:00:00,1,157ML106,240.00,0.25,840,0,465,0,0,415,415,1,840,1660,0.5060240963855421,1
Mytox 1,442-GMX350 - SPOTWELD & TAPE ASSY,2023-03-06 00:00:00,3,157ML106,240.00,0.25,302,2,150,0,0,150,150,1,302,600,0.5033333333333333,0.9933774834437086
Mytox 1,442-GMX350 - SPOTWELD & TAPE ASSY,2023-03-06 00:00:00,3,158MR106,240.00,0.25,560,0,330,0,0,280,280,1,560,1120,0.5,1
Mytox 1,"450-SPOTWELD, TAPE ASSY, GMX352 FR",2023-03-06 00:00:00,2,G42GL106,57.00,1.05,204,4,240,0,90,240,150,0.625,204,142.85714285714286,1.428,0.9803921568627451
Mytox 1,"450-SPOTWELD, TAPE ASSY, GMX352 FR",2023-03-06 00:00:00,2,G43GR106,57.00,1.05,204,4,240,0,90,240,150,0.625,204,142.85714285714286,1.428,0.9803921568627451
Mytox 1,453-X167 STEP PAD SUB ASSY,2023-03-06 00:00:00,1,D24AL005,12.00,5,80,0,420,0,0,370,370,1,80,74,1.0810810810810811,1
Mytox 1,453-X167 STEP PAD SUB ASSY,2023-03-06 00:00:00,1,D67AL005,11.00,5.45,83,0,480,0,0,430,430,1,83,78.89908256880733,1.0519767441860466,1
Mytox 1,807-JS27&41  IMC2 & 3 & PP 1300T,2023-03-06 00:00:00,1,CWSMU106,48.00,1.25,113,5,480,0,300,430,130,0.3023255813953488,113,104,1.0865384615384615,0.9557522123893806
Mytox 1,807-JS27&41  IMC2 & 3 & PP 1300T,2023-03-06 00:00:00,1,M94NC001,61.00,0.98,120,0,480,0,0,430,430,1,120,438.7755102040816,0.27348837209302324,1
Mytox 1,807-JS27&41  IMC2 & 3 & PP 1300T,2023-03-06 00:00:00,1,P06RU306,60.00,1,450,0,480,0,0,430,430,1,450,430,1.0465116279069768,1
Mytox 1,807-JS27&41  IMC2 & 3 & PP 1300T,2023-03-06 00:00:00,1,P78RU006,60.00,1,410,5,450,0,0,400,400,1,410,400,1.025,0.9878048780487805
Mytox 1,807-JS27&41  IMC2 & 3 & PP 1300T,2023-03-06 00:00:00,2,CWSMU106,48.00,1.25,252,0,465,2.25,0,412.75,412.75,1,252,330.2,0.7631738340399759,1
Mytox 1,807-JS27&41  IMC2 & 3 & PP 1300T,2023-03-06 00:00:00,2,P78RU006,60.00,1,318,3,465,0,0,415,415,1,318,415,0.7662650602409639,0.9905660377358491
Mytox 1,810-UF KM6,2023-03-06 00:00:00,2,M94NC001,61.00,0.98,300,0,465,0,180,415,235,0.5662650602409639,300,239.79591836734696,1.2510638297872338,1
Mytox 1,812-RU FOAM SEALING,2023-03-06 00:00:00,2,M94NC006,144.00,0.42,840,0,465,0,105,415,310,0.7469879518072289,840,738.0952380952381,1.1380645161290324,1
Mytox 1,"816-LD Upper, KM007",2023-03-06 00:00:00,1,H4YMU006,105.00,0.57,786,6,465,0,0,415,415,1,786,728.0701754385966,1.079566265060241,0.9923664122137404
Mytox 1,"816-LD Upper, KM007",2023-03-06 00:00:00,2,H4YMU006,105.00,0.57,846,6,465,0,0,415,415,1,846,728.0701754385966,1.1619759036144577,0.9929078014184397
Mytox 1,823-HONDA ASSY - BULKHEAD,2023-03-06 00:00:00,2,H1CMU106,70.00,0.86,132,0,105,0,0,105,105,1,132,122.09302325581396,1.0811428571428572,1
Mytox 1,823-HONDA ASSY - BULKHEAD,2023-03-06 00:00:00,2,H1CMU146,70.00,0.86,370,34,360,0,105,360,255,0.7083333333333334,370,296.51162790697674,1.247843137254902,0.9081081081081082
Mytox 2,424-T1CX ARB FINAL ASSEMBLY,2023-03-06 00:00:00,1,G92AR006,18.00,1,160,0,455,0,0,405,405,1,160,405,0.3950617283950617,1
Mytox 2,424-T1CX ARB FINAL ASSEMBLY,2023-03-06 00:00:00,2,G91AL006,18.00,1,154,0,388,0,0,338,338,1,154,338,0.4556213017751479,1
Mytox 2,424-T1CX ARB FINAL ASSEMBLY,2023-03-06 00:00:00,2,G92AR006,18.00,1,26,0,65,0,0,65,65,1,26,65,0.4,1
Mytox 2,424-T1CX ARB FINAL ASSEMBLY,2023-03-06 00:00:00,3,G91AL006,18.00,1,191,0,442,0,0,392,392,1,191,392,0.4872448979591837,1
Mytox 2,439A-T1XX SUV,2023-03-06 00:00:00,1,GTLAR306,27.00,2.22,75,0,171,45,0,126,126,1,75,56.75675675675675,1.3214285714285716,1
Mytox 2,439A-T1XX SUV,2023-03-06 00:00:00,1,GTSAR306,27.00,2.22,143,0,534,0,0,484,484,1,143,218.018018018018,0.6559090909090909,1
Mytox 2,439A-T1XX SUV,2023-03-06 00:00:00,2,GTLAL306,27.00,2.22,138,0,354,30,0,274,274,1,138,123.42342342342342,1.118102189781022,1
Mytox 2,439A-T1XX SUV,2023-03-06 00:00:00,3,GTLAR306,27.00,2.22,105,0,276,0,0,276,276,1,105,124.32432432432431,0.8445652173913044,1
Mytox 2,439B-T1XX SUV 2,2023-03-06 00:00:00,1,GTSAL306,27.00,2.22,86,0,200,0,0,200,200,1,86,90.09009009009009,0.9546,1
Mytox 2,439B-T1XX SUV 2,2023-03-06 00:00:00,2,GTSAL306,27.00,2.22,133,0,352,75,0,227,227,1,133,102.25225225225225,1.3007048458149781,1
Mytox 2,439B-T1XX SUV 2,2023-03-06 00:00:00,3,GTSAL306,27.00,2.22,35,0,90,25,0,65,65,1,35,29.279279279279276,1.1953846153846155,1
Mytox 2,439B-T1XX SUV 2,2023-03-06 00:00:00,3,GTSAR306,27.00,2.22,131,0,339,0,0,289,289,1,131,130.18018018018017,1.0062975778546714,1
Mytox 2,447-V363N ASSEMBLY,2023-03-06 00:00:00,1,FV3AR466,22.00,1,80,0,304,0,0,254,254,1,80,254,0.31496062992125984,1
Mytox 2,447-V363N ASSEMBLY,2023-03-06 00:00:00,3,FV3AL166,22.00,1,84,0,161,0,0,161,161,1,84,161,0.5217391304347826,1
Mytox 2,458- DT REAR BED STEP ASSY,2023-03-06 00:00:00,1,CDTKU416,44.00,1,230,0,460,0,0,410,410,1,230,410,0.5609756097560976,1
Mytox 2,458- DT REAR BED STEP ASSY,2023-03-06 00:00:00,2,CDJKU406,44.00,1,192,0,377,0,0,327,327,1,192,327,0.5871559633027523,1
Mytox 2,458- DT REAR BED STEP ASSY,2023-03-06 00:00:00,3,CDTKU416,44.00,1,220,0,405,0,0,355,355,1,220,355,0.6197183098591549,1
Mytox 2,467A-P702S A,2023-03-06 00:00:00,1,FP7AR306,30.00,2,209,0,450,0,0,400,400,1,209,200,1.045,1
Mytox 2,467A-P702S A,2023-03-06 00:00:00,2,FP7AR326,30.00,2,54,0,248,0,0,248,248,1,54,124,0.43548387096774194,1
Mytox 2,467A-P702S A,2023-03-06 00:00:00,3,FP7AR326,30.00,2,86,0,232,10,0,222,222,1,86,111,0.7747747747747747,1
Mytox 2,467B-P702S B,2023-03-06 00:00:00,1,FP7AL326,30.00,2,80,0,258,0,0,258,258,1,80,129,0.6201550387596899,1
Mytox 2,467B-P702S B,2023-03-06 00:00:00,2,FP7AL306,30.00,2,136,0,421,120,0,251,251,1,136,125.5,1.0836653386454183,1
Mytox 2,468A-P702 A,2023-03-06 00:00:00,1,FP7LR406,30.00,2,30,0,78,0,0,78,78,1,30,39,0.7692307692307693,1
Mytox 2,468A-P702 A,2023-03-06 00:00:00,3,FP7LR406,30.00,2,190,0,695,50,0,595,595,1,190,297.5,0.6386554621848739,1
Mytox 2,468B-P702 B,2023-03-06 00:00:00,1,FP7LL406,30.00,2,136,0,361,30,0,281,281,1,136,140.5,0.9679715302491103,1
Mytox 2,468B-P702 B,2023-03-06 00:00:00,3,FP7LL406,30.00,2,64,0,185,60,0,125,125,1,64,62.5,1.024,1
Mytox 2,468B-P702 B,2023-03-06 00:00:00,3,FP7LR406,30.00,2,113,0,250,0,0,250,250,1,113,125,0.904,1
Mytox 2,470A-T1XX HD,2023-03-06 00:00:00,1,GBRAL106,27.00,2.22,83,0,251,15,0,236,236,1,83,106.3063063063063,0.7807627118644068,1
Mytox 2,470B-T1xxHD2,2023-03-06 00:00:00,1,GBRAL106,27.00,2.22,93,0,353,150,0,153,153,1,93,68.91891891891892,1.3494117647058823,1
Mytox 2,470B-T1xxHD2,2023-03-06 00:00:00,1,GBRAR106,27.00,2.22,28,0,88,0,0,88,88,1,28,39.63963963963963,0.7063636363636365,1
Mytox 2,470B-T1xxHD2,2023-03-06 00:00:00,3,GBRAR106,27.00,2.22,96,0,331,0,0,281,281,1,96,126.57657657657657,0.7584341637010676,1
Mytox 2,481-WS FIXED STEP,2023-03-06 00:00:00,1,C74AR306,43.00,1,52,0,170,0,0,170,170,1,52,170,0.3058823529411765,1
Mytox 2,481-WS FIXED STEP,2023-03-06 00:00:00,1,C75AL306,43.00,1,24,0,78,0,0,78,78,1,24,78,0.3076923076923077,1
Mytox 2,481-WS FIXED STEP,2023-03-06 00:00:00,2,C75AL306,43.00,1,108,0,368,0,0,318,318,1,108,318,0.33962264150943394,1
Mytox 2,482-WS POWER STEP,2023-03-06 00:00:00,1,C95AL206,27.00,1,113,0,472,0,0,422,422,1,113,422,0.2677725118483412,1
Mytox 2,483-TOYOTA TUNDRA PRB,2023-03-06 00:00:00,2,TTUAL206,27.00,1,245,0,510,0,0,460,460,1,245,460,0.532608695652174,1
Mytox 2,484-TOYOTA TUNDRA BED STEP,2023-03-06 00:00:00,1,TTUBL306,23.00,1,113,0,422,0,0,372,372,1,113,372,0.30376344086021506,1
Mytox 2,485-TOYOTA TUNDRA ECU,2023-03-06 00:00:00,1,TSQNU106,70.00,1,126,0,86,0,0,86,86,1,126,86,1.4651162790697674,1
Mytox 2,485-TOYOTA TUNDRA ECU,2023-03-06 00:00:00,1,TTUNU206,70.00,1,98,0,100,0,0,100,100,1,98,100,0.98,1
Mytox 2,485-TOYOTA TUNDRA ECU,2023-03-06 00:00:00,1,TTUNU216,56.00,1,106,0,189,0,0,189,189,1,106,189,0.5608465608465608,1
Mytox 2,485-TOYOTA TUNDRA ECU,2023-03-06 00:00:00,2,TTUNU216,56.00,1,391,0,431,0,0,381,381,1,391,381,1.026246719160105,1
Mytox 2,488-WS POWER STEP LWB,2023-03-06 00:00:00,1,C7BAL106,16.00,1,18,0,445,0,0,395,395,1,18,395,0.04556962025316456,1
Mytox 2,488-WS POWER STEP LWB,2023-03-06 00:00:00,2,C7BAR106,16.00,1,64,0,376,0,0,326,326,1,64,326,0.19631901840490798,1
Mytox 1,"103-RLFRM,007,2""",2023-03-05 00:00:00,2,F5SLU200,175.00,0.34,1001,25,480,15,60,415,355,0.8554216867469879,1001,1044.1176470588234,0.9587042253521127,0.975024975024975
Mytox 1,128-RLFRM - T1XX P375 FRAME RAILS,2023-03-05 00:00:00,1,J88RL300,459.00,0.13,3672,60,480,45,60,385,325,0.8441558441558441,3672,2500,1.4688,0.9836601307189542
Mytox 1,139-P375 PIERCE & SWAGE,2023-03-05 00:00:00,1,J73RU006,183.00,0.33,330,0,120,30,0,90,90,1,330,272.7272727272727,1.2100000000000002,1
Mytox 1,141-T1XX SAWCUT,2023-03-05 00:00:00,1,J96RU206,197.00,0.3,864,0,480,15,0,415,415,1,864,1383.3333333333335,0.6245783132530119,1
Mytox 1,146-T1XX PIERCE & SWAGE,2023-03-05 00:00:00,1,J38RR106,367.00,0.16,1300,0,240,30,0,210,210,1,1300,1312.5,0.9904761904761905,1
Mytox 1,206-0800P008,2023-03-05 00:00:00,1,CDTRU001,900.00,0.07,5050,0,270,0,0,270,270,1,5050,3857.142857142857,1.3092592592592593,1
Mytox 1,206-0800P008,2023-03-05 00:00:00,1,CDTRU011,900.00,0.07,2400,0,210,45,0,165,165,1,2400,2357.142857142857,1.0181818181818183,1
Mytox 1,206-0800P008,2023-03-05 00:00:00,2,C91BL001,128.00,0.47,1347,0,300,150,0,150,150,1,1347,319.1489361702128,4.2206,1
Mytox 1,206-0800P008,2023-03-05 00:00:00,2,DDSRU401,900.00,0.07,2287,0,180,15,0,165,165,1,2287,2357.142857142857,0.9702424242424244,1
Mytox 1,212-0200P003,2023-03-05 00:00:00,2,N24GR136,200.00,0.3,234,0,90,0,0,90,90,1,234,300,0.78,1
Mytox 1,212-0200P003,2023-03-05 00:00:00,2,N25GL136,200.00,0.3,234,0,90,0,0,90,90,1,234,300,0.78,1
Mytox 1,335-DT ARB,2023-03-05 00:00:00,3,CDTAL306,33.00,1,90,0,187,0,0,187,187,1,90,187,0.48128342245989303,1
Mytox 1,335-DT ARB,2023-03-05 00:00:00,3,CDTAR306,33.00,1,117,0,217,0,0,217,217,1,117,217,0.5391705069124424,1
Mytox 1,336-DJ ASSEMBLY,2023-03-05 00:00:00,2,CDJAL106,34.00,1,63,0,131,0,0,131,131,1,63,131,0.48091603053435117,1
Mytox 1,336-DJ ASSEMBLY,2023-03-05 00:00:00,2,CDJAR106,34.00,1,108,0,233,0,0,233,233,1,108,233,0.463519313304721,1
Mytox 1,823-HONDA ASSY - BULKHEAD,2023-03-05 00:00:00,1,H1CMU106,70.00,0.86,492,20,480,0,90,480,390,0.8125,492,453.48837209302326,1.0849230769230769,0.959349593495935
Mytox 1,823-HONDA ASSY - BULKHEAD,2023-03-05 00:00:00,2,H1CMU106,70.00,0.86,564,20,465,0,60,465,405,0.8709677419354839,564,470.93023255813955,1.1976296296296296,0.9645390070921985
Mytox 2,439A-T1XX SUV,2023-03-05 00:00:00,3,GTLAR306,27.00,2.22,120,0,297,30,60,267,207,0.7752808988764045,120,93.24324324324324,1.2869565217391306,1
Mytox 2,439A-T1XX SUV,2023-03-05 00:00:00,3,GTSAR306,27.00,2.22,63,0,114,0,0,114,114,1,63,51.35135135135135,1.226842105263158,1
Mytox 2,439B-T1XX SUV 2,2023-03-05 00:00:00,3,GTSAL306,27.00,2.22,145,0,408,30,40,328,288,0.8780487804878049,145,129.7297297297297,1.1177083333333335,1
Mytox 2,447-V363N ASSEMBLY,2023-03-05 00:00:00,3,FV3AR806,22.00,1,91,0,171,0,0,171,171,1,91,171,0.5321637426900585,1
Mytox 2,458- DT REAR BED STEP ASSY,2023-03-05 00:00:00,3,CDJKU406,44.00,1,240,0,290,0,0,290,290,1,240,290,0.8275862068965517,1
Mytox 2,467B-P702S B,2023-03-05 00:00:00,3,FP7AL306,30.00,2,165,0,418,95,0,273,273,1,165,136.5,1.2087912087912087,1
Mytox 2,468A-P702 A,2023-03-05 00:00:00,3,FP7LR406,30.00,2,158,0,424,90,0,284,284,1,158,142,1.1126760563380282,1
Mytox 2,468B-P702 B,2023-03-05 00:00:00,3,FP7LL406,30.00,2,220,0,428,30,0,348,348,1,220,174,1.264367816091954,1
Mytox 2,470B-T1xxHD2,2023-03-05 00:00:00,3,GBRAR106,27.00,2.22,60,0,213,0,0,213,213,1,60,95.94594594594594,0.6253521126760564,1
Mytox 1,"103-RLFRM,007,2""",2023-03-04 00:00:00,1,F5LLU200,175.00,0.34,710,6,480,15,225,415,190,0.4578313253012048,710,558.8235294117646,1.2705263157894737,0.9915492957746479
Mytox 1,117-HONDA PROJ WELD-UPR & LATC,2023-03-04 00:00:00,3,H1CBC012,88.00,0.68,800,0,360,0,0,310,310,1,800,455.88235294117646,1.7548387096774194,1
Mytox 1,128-RLFRM - T1XX P375 FRAME RAILS,2023-03-04 00:00:00,1,J56RR300,459.00,0.13,1972,40,270,45,15,225,210,0.9333333333333333,1972,1615.3846153846152,1.220761904761905,0.9797160243407708
Mytox 1,128-RLFRM - T1XX P375 FRAME RAILS,2023-03-04 00:00:00,1,J88RL300,459.00,0.13,2308,40,210,60,30,150,120,0.8,2308,923.0769230769231,2.5003333333333333,0.9826689774696707
Mytox 1,141-T1XX SAWCUT,2023-03-04 00:00:00,1,J96RU206,197.00,0.3,1152,0,510,15,90,445,355,0.797752808988764,1152,1183.3333333333335,0.9735211267605632,1
Mytox 1,141-T1XX SAWCUT,2023-03-04 00:00:00,3,J96RU206,197.00,0.3,720,0,480,70.2,60,359.8,299.8,0.8332406892718177,720,999.3333333333334,0.7204803202134756,1
Mytox 1,146-T1XX PIERCE & SWAGE,2023-03-04 00:00:00,3,J37RL106,367.00,0.16,100,0,480,0,0,430,430,1,100,2687.5,0.037209302325581395,1
Mytox 1,149-0200P026,2023-03-04 00:00:00,2,C6DRR001,69.00,0.87,338,2,480,15,0,415,415,1,338,477.01149425287355,0.7085783132530121,0.9940828402366864
Mytox 1,206-0800P008,2023-03-04 00:00:00,1,CW2MU001,1194.00,0.05,2925,0,330,45,0,235,235,1,2925,4700,0.6223404255319149,1
Mytox 1,206-0800P008,2023-03-04 00:00:00,1,T83BC011,1655.00,0.04,1500,0,150,75,0,75,75,1,1500,1875,0.8,1
Mytox 1,206-0800P008,2023-03-04 00:00:00,2,CDTRU011,900.00,0.07,3000,0,300,120,0,180,180,1,3000,2571.428571428571,1.1666666666666667,1
Mytox 1,245-0250P034,2023-03-04 00:00:00,1,1WDAR101,90.00,0.67,70,4,120,15,0,105,105,1,70,156.71641791044775,0.4466666666666667,0.9428571428571428
Mytox 1,"412-X61F SASH ASY B103, B104, B105",2023-03-04 00:00:00,1,T78GC000,100.00,0.6,1300,0,960,30,0,880,880,1,1300,1466.6666666666667,0.8863636363636364,1
Mytox 1,810-UF KM6,2023-03-04 00:00:00,1,M94NC001,61.00,0.98,420,0,465,0,30,415,385,0.927710843373494,420,392.8571428571429,1.069090909090909,1
Mytox 1,810-UF KM6,2023-03-04 00:00:00,2,M94NC001,61.00,0.98,480,0,465,0,0,415,415,1,480,423.46938775510205,1.1334939759036144,1
Mytox 1,812-RU FOAM SEALING,2023-03-04 00:00:00,1,M94NC006,144.00,0.42,840,0,450,0,0,400,400,1,840,952.3809523809524,0.882,1
Mytox 1,823-HONDA ASSY - BULKHEAD,2023-03-04 00:00:00,1,H1CMU106,70.00,0.86,467,47,465,0,120,465,345,0.7419354838709677,467,401.16279069767444,1.1641159420289855,0.8993576017130621
Mytox 1,823-HONDA ASSY - BULKHEAD,2023-03-04 00:00:00,2,H1CMU106,70.00,0.86,257,17,465,0,270,465,195,0.41935483870967744,257,226.74418604651163,1.1334358974358973,0.933852140077821
Mytox 2,439A-T1XX SUV,2023-03-04 00:00:00,1,GTLAL306,27.00,2.22,32,0,88,0,15,88,73,0.8295454545454546,32,32.88288288288288,0.9731506849315069,1
Mytox 2,439A-T1XX SUV,2023-03-04 00:00:00,1,GTLAR306,27.00,2.22,76,0,230,45,0,185,185,1,76,83.33333333333333,0.912,1
Mytox 2,439A-T1XX SUV,2023-03-04 00:00:00,2,GTLAL306,27.00,2.22,148,0,442,15,30,377,347,0.9204244031830239,148,156.30630630630628,0.9468587896253604,1
Mytox 2,439B-T1XX SUV 2,2023-03-04 00:00:00,1,GTSAR306,27.00,2.22,74,0,203,15,25,188,163,0.8670212765957447,74,73.42342342342342,1.0078527607361965,1
Mytox 2,439B-T1XX SUV 2,2023-03-04 00:00:00,2,GTSAL306,27.00,2.22,24,0,71,10,0,61,61,1,24,27.477477477477475,0.8734426229508198,1
Mytox 2,439B-T1XX SUV 2,2023-03-04 00:00:00,2,GTSAL306,27.00,2.22,101,0,259,0,0,259,259,1,101,116.66666666666666,0.8657142857142858,1
Mytox 2,439B-T1XX SUV 2,2023-03-04 00:00:00,2,GTSAR306,27.00,2.22,45,0,96,15,0,81,81,1,45,36.486486486486484,1.2333333333333334,1
Mytox 2,470B-T1xxHD2,2023-03-04 00:00:00,1,GBRAR106,27.00,2.22,81,0,206,15,10,191,181,0.9476439790575916,81,81.53153153153153,0.9934806629834254,1
Mytox 2,483-TOYOTA TUNDRA PRB,2023-03-04 00:00:00,1,TTUAL206,27.00,1,160,0,360,0,0,310,310,1,160,310,0.5161290322580645,1
